epoch,loss,mse
39,0.7147036194801331,0.7147036194801331
40,0.7094776630401611,0.7094776630401611
41,0.7035099864006042,0.7035099864006042
42,0.6991268396377563,0.6991268396377563
43,0.697311282157898,0.697311282157898
44,0.6977870464324951,0.6977870464324951
45,0.6995993852615356,0.6995993852615356
46,0.7016767859458923,0.7016767859458923
47,0.7031880617141724,0.7031880617141724
48,0.7036834955215454,0.7036834955215454
49,0.703098714351654,0.703098714351654
50,0.7016860842704773,0.7016860842704773
51,0.6999037265777588,0.6999037265777588
52,0.698276937007904,0.698276937007904
53,0.697245717048645,0.697245717048645
54,0.6970258951187134,0.6970258951187134
55,0.6975310444831848,0.6975310444831848
56,0.6984053254127502,0.6984053254127502
57,0.6991792917251587,0.6991792917251587
58,0.6994857788085938,0.6994857788085938
59,0.6992197036743164,0.6992197036743164
60,0.6985505819320679,0.6985505819320679
61,0.6977946758270264,0.6977946758270264
62,0.6972422003746033,0.6972422003746033
63,0.6970375776290894,0.6970375776290894
64,0.6971560716629028,0.6971560716629028
65,0.6974555253982544,0.6974555253982544
66,0.6977591514587402,0.6977591514587402
67,0.6979275941848755,0.6979275941848755
68,0.6979001760482788,0.6979001760482788
69,0.697701096534729,0.697701096534729
1,1.9574934244155884,1.9574934244155884
2,1.9191181659698486,1.9191181659698486
3,1.8904613256454468,1.8904613256454468
4,1.8619264364242554,1.8619264364242554
5,1.8321704864501953,1.8321704864501953
6,1.8022139072418213,1.8022139072418213
7,1.7687963247299194,1.7687963247299194
8,1.7313525676727295,1.7313525676727295
9,1.6907647848129272,1.6907647848129272
10,1.6438429355621338,1.6438429355621338
11,1.5876073837280273,1.5876073837280273
12,1.519920825958252,1.519920825958252
13,1.4411540031433105,1.4411540031433105
14,1.3515851497650146,1.3515851497650146
15,1.2554020881652832,1.2554020881652832
16,1.1624594926834106,1.1624594926834106
17,1.0966335535049438,1.0966335535049438
18,1.0990968942642212,1.0990968942642212
19,1.1382834911346436,1.1382834911346436
20,1.1227927207946777,1.1227927207946777
21,1.069480061531067,1.069480061531067
22,1.023106575012207,1.023106575012207
23,1.0026496648788452,1.0026496648788452
24,1.0034739971160889,1.0034739971160889
25,1.01381516456604,1.01381516456604
26,1.024281620979309,1.024281620979309
27,1.0309498310089111,1.0309498310089111
28,1.0338225364685059,1.0338225364685059
29,1.0333774089813232,1.0333774089813232
30,1.029959797859192,1.029959797859192
31,1.0256726741790771,1.0256726741790771
32,1.0227279663085938,1.0227279663085938
33,1.0215812921524048,1.0215812921524048
34,1.0217318534851074,1.0217318534851074
35,1.0215542316436768,1.0215542316436768
36,1.0196186304092407,1.0196186304092407
37,1.0157753229141235,1.0157753229141235
38,1.0109333992004395,1.0109333992004395
1,3.20914888381958,3.20914888381958
2,3.1357038021087646,3.1357038021087646
3,3.072666883468628,3.072666883468628
4,3.0077497959136963,3.0077497959136963
5,2.9444353580474854,2.9444353580474854
6,2.8770718574523926,2.8770718574523926
7,2.8097264766693115,2.8097264766693115
8,2.7336747646331787,2.7336747646331787
9,2.647690773010254,2.647690773010254
10,2.5503530502319336,2.5503530502319336
11,2.4365882873535156,2.4365882873535156
12,2.3072328567504883,2.3072328567504883
13,2.1624341011047363,2.1624341011047363
14,2.006639003753662,2.006639003753662
15,1.853095531463623,1.853095531463623
16,1.7390387058258057,1.7390387058258057
17,1.7459684610366821,1.7459684610366821
18,1.8969330787658691,1.8969330787658691
19,1.939300298690796,1.939300298690796
20,1.8584098815917969,1.8584098815917969
21,1.762251615524292,1.762251615524292
22,1.707474946975708,1.707474946975708
23,1.6963860988616943,1.6963860988616943
24,1.71086847782135,1.71086847782135
25,1.7335915565490723,1.7335915565490723
26,1.7538447380065918,1.7538447380065918
27,1.7668230533599854,1.7668230533599854
28,1.7711931467056274,1.7711931467056274
29,1.7674682140350342,1.7674682140350342
30,1.7571985721588135,1.7571985721588135
31,1.742610216140747,1.742610216140747
32,1.7264158725738525,1.7264158725738525
33,1.711625099182129,1.711625099182129
34,1.7010869979858398,1.7010869979858398
35,1.6967377662658691,1.6967377662658691
36,1.6985976696014404,1.6985976696014404
37,1.7042227983474731,1.7042227983474731
38,1.7095026969909668,1.7095026969909668
1,3.1463356018066406,3.1463356018066406
2,3.0618412494659424,3.0618412494659424
3,2.989882469177246,2.989882469177246
4,2.921912908554077,2.921912908554077
5,2.8481080532073975,2.8481080532073975
6,2.764859199523926,2.764859199523926
7,2.667754888534546,2.667754888534546
8,2.5542707443237305,2.5542707443237305
9,2.4212608337402344,2.4212608337402344
10,2.2650146484375,2.2650146484375
11,2.0820834636688232,2.0820834636688232
12,1.8698961734771729,1.8698961734771729
13,1.6299824714660645,1.6299824714660645
14,1.3761824369430542,1.3761824369430542
15,1.1531975269317627,1.1531975269317627
16,1.0684263706207275,1.0684263706207275
17,1.2106177806854248,1.2106177806854248
18,1.2885587215423584,1.2885587215423584
19,1.1757755279541016,1.1757755279541016
20,1.0269734859466553,1.0269734859466553
21,0.9426282644271851,0.9426282644271851
22,0.9269620180130005,0.9269620180130005
23,0.9499301910400391,0.9499301910400391
24,0.9834883809089661,0.9834883809089661
25,1.0101804733276367,1.0101804733276367
26,1.0219396352767944,1.0219396352767944
27,1.017977237701416,1.017977237701416
28,1.0000510215759277,1.0000510215759277
29,0.9722602367401123,0.9722602367401123
30,0.9402621984481812,0.9402621984481812
31,0.9108179807662964,0.9108179807662964
32,0.8906694054603577,0.8906694054603577
33,0.8841509819030762,0.8841509819030762
34,0.8899653553962708,0.8899653553962708
35,0.9004898071289062,0.9004898071289062
36,0.9061508178710938,0.9061508178710938
37,0.9026916027069092,0.9026916027069092
38,0.8935248851776123,0.8935248851776123
39,0.8850926160812378,0.8850926160812378
40,0.8814516067504883,0.8814516067504883
41,0.8826904892921448,0.8826904892921448
42,0.886086106300354,0.886086106300354
43,0.888597309589386,0.888597309589386
44,0.8883126974105835,0.8883126974105835
45,0.8848127722740173,0.8848127722740173
46,0.8789463043212891,0.8789463043212891
47,0.8724652528762817,0.8724652528762817
48,0.8673198819160461,0.8673198819160461
49,0.8648746013641357,0.8648746013641357
50,0.8653041124343872,0.8653041124343872
51,0.867426872253418,0.867426872253418
52,0.8693336248397827,0.8693336248397827
53,0.8694980144500732,0.8694980144500732
54,0.8678838610649109,0.8678838610649109
55,0.8654555678367615,0.8654555678367615
56,0.8633764982223511,0.8633764982223511
57,0.8622591495513916,0.8622591495513916
58,0.8619983196258545,0.8619983196258545
59,0.862078070640564,0.862078070640564
60,0.8619375824928284,0.8619375824928284
61,0.8612701892852783,0.8612701892852783
62,0.8601431846618652,0.8601431846618652
63,0.8588285446166992,0.8588285446166992
64,0.8577039241790771,0.8577039241790771
65,0.8570610284805298,0.8570610284805298
66,0.8568466901779175,0.8568466901779175
67,0.8568537831306458,0.8568537831306458
68,0.856764554977417,0.856764554977417
69,0.8563594818115234,0.8563594818115234
70,0.855613112449646,0.855613112449646
71,0.8547095656394958,0.8547095656394958
72,0.8538798689842224,0.8538798689842224
73,0.8532687425613403,0.8532687425613403
74,0.8528774976730347,0.8528774976730347
75,0.8525395393371582,0.8525395393371582
76,0.8521426916122437,0.8521426916122437
77,0.8516169786453247,0.8516169786453247
78,0.8509575724601746,0.8509575724601746
79,0.8502369523048401,0.8502369523048401
80,0.8495490550994873,0.8495490550994873
81,0.8489574193954468,0.8489574193954468
82,0.848416805267334,0.848416805267334
83,0.8478868007659912,0.8478868007659912
84,0.8472723960876465,0.8472723960876465
85,0.8465592861175537,0.8465592861175537
86,0.8458138704299927,0.8458138704299927
87,0.8451173901557922,0.8451173901557922
88,0.8445160984992981,0.8445160984992981
89,0.8438699245452881,0.8438699245452881
90,0.8431429266929626,0.8431429266929626
91,0.8423188924789429,0.8423188924789429
92,0.8414143323898315,0.8414143323898315
93,0.8404493927955627,0.8404493927955627
94,0.8394286036491394,0.8394286036491394
95,0.8383423089981079,0.8383423089981079
96,0.8371797800064087,0.8371797800064087
97,0.835997998714447,0.835997998714447
98,0.8347790241241455,0.8347790241241455
99,0.8334962129592896,0.8334962129592896
100,0.8322169780731201,0.8322169780731201
101,0.8309586048126221,0.8309586048126221
102,0.8297450542449951,0.8297450542449951
103,0.8284851908683777,0.8284851908683777
104,0.8271570205688477,0.8271570205688477
105,0.8258686661720276,0.8258686661720276
106,0.8245448470115662,0.8245448470115662
107,0.8231372237205505,0.8231372237205505
108,0.8217669725418091,0.8217669725418091
109,0.8203513622283936,0.8203513622283936
110,0.8189246654510498,0.8189246654510498
111,0.8175134658813477,0.8175134658813477
112,0.8160344362258911,0.8160344362258911
113,0.81458580493927,0.81458580493927
114,0.8130793571472168,0.8130793571472168
115,0.8116254806518555,0.8116254806518555
116,0.8101105690002441,0.8101105690002441
117,0.8086399435997009,0.8086399435997009
118,0.8071826100349426,0.8071826100349426
119,0.805604875087738,0.805604875087738
120,0.803895115852356,0.803895115852356
121,0.8025802969932556,0.8025802969932556
122,0.8012270331382751,0.8012270331382751
123,0.7998765707015991,0.7998765707015991
124,0.7985672950744629,0.7985672950744629
125,0.7973603010177612,0.7973603010177612
126,0.7964339256286621,0.7964339256286621
127,0.796470046043396,0.796470046043396
128,0.7956298589706421,0.7956298589706421
129,0.7939505577087402,0.7939505577087402
130,0.7942366600036621,0.7942366600036621
131,0.7937480211257935,0.7937480211257935
132,0.7926459312438965,0.7926459312438965
133,0.7931509613990784,0.7931509613990784
134,0.7926844358444214,0.7926844358444214
135,0.7919933199882507,0.7919933199882507
136,0.7924572825431824,0.7924572825431824
137,0.7923371195793152,0.7923371195793152
138,0.7917624711990356,0.7917624711990356
139,0.7920868396759033,0.7920868396759033
140,0.7922570705413818,0.7922570705413818
141,0.7918219566345215,0.7918219566345215
142,0.7919144630432129,0.7919144630432129
143,0.7922518253326416,0.7922518253326416
144,0.7920643091201782,0.7920643091201782
145,0.7917771339416504,0.7917771339416504
146,0.792033314704895,0.792033314704895
147,0.7920413613319397,0.7920413613319397
148,0.7917628288269043,0.7917628288269043
149,0.7918561697006226,0.7918561697006226
150,0.7919021248817444,0.7919021248817444
151,0.7916879653930664,0.7916879653930664
152,0.7917035222053528,0.7917035222053528
153,0.7917625904083252,0.7917625904083252
154,0.7916062474250793,0.7916062474250793
155,0.7916049957275391,0.7916049957275391
156,0.7916495203971863,0.7916495203971863
157,0.7915234565734863,0.7915234565734863
158,0.7915178537368774,0.7915178537368774
159,0.7915371656417847,0.7915371656417847
160,0.7914524078369141,0.7914524078369141
161,0.791469931602478,0.791469931602478
162,0.7914502024650574,0.7914502024650574
163,0.7914085388183594,0.7914085388183594
164,0.7914339303970337,0.7914339303970337
165,0.7913812398910522,0.7913812398910522
166,0.7913883328437805,0.7913883328437805
167,0.7913964986801147,0.7913964986801147
168,0.7913470268249512,0.7913470268249512
169,0.7913611531257629,0.7913611531257629
170,0.7913453578948975,0.7913453578948975
171,0.7913281917572021,0.7913281917572021
172,0.7913287878036499,0.7913287878036499
173,0.7913133502006531,0.7913133502006531
174,0.7913213968276978,0.7913213968276978
175,0.7913050651550293,0.7913050651550293
176,0.7912795543670654,0.7912795543670654
177,0.7912865281105042,0.7912865281105042
178,0.7912688255310059,0.7912688255310059
179,0.791257917881012,0.791257917881012
180,0.7912558317184448,0.7912558317184448
181,0.7912356853485107,0.7912356853485107
182,0.7912342548370361,0.7912342548370361
183,0.7912286520004272,0.7912286520004272
184,0.7912120819091797,0.7912120819091797
185,0.7912067174911499,0.7912067174911499
186,0.791193425655365,0.791193425655365
187,0.7911834716796875,0.7911834716796875
188,0.7911778688430786,0.7911778688430786
189,0.7911656498908997,0.7911656498908997
190,0.7911545038223267,0.7911545038223267
191,0.7911471724510193,0.7911471724510193
192,0.7911351323127747,0.7911351323127747
193,0.7911282777786255,0.7911282777786255
194,0.7911166548728943,0.7911166548728943
195,0.791114091873169,0.791114091873169
196,0.7911059856414795,0.7911059856414795
197,0.7910922765731812,0.7910922765731812
198,0.7910856008529663,0.7910856008529663
199,0.7910770177841187,0.7910770177841187
200,0.7910622358322144,0.7910622358322144
1,3.1083202362060547,3.1083202362060547
2,2.976194381713867,2.976194381713867
3,2.856154441833496,2.856154441833496
4,2.7356791496276855,2.7356791496276855
5,2.6003055572509766,2.6003055572509766
6,2.4460184574127197,2.4460184574127197
7,2.2705774307250977,2.2705774307250977
8,2.0697407722473145,2.0697407722473145
9,1.8391785621643066,1.8391785621643066
10,1.574454665184021,1.574454665184021
11,1.2689182758331299,1.2689182758331299
12,0.9329906702041626,0.9329906702041626
13,0.5930001735687256,0.5930001735687256
14,0.31968748569488525,0.31968748569488525
15,0.2889915704727173,0.2889915704727173
16,0.5986295938491821,0.5986295938491821
17,0.6730996370315552,0.6730996370315552
18,0.47457683086395264,0.47457683086395264
19,0.25779837369918823,0.25779837369918823
20,0.14322209358215332,0.14322209358215332
21,0.12389542907476425,0.12389542907476425
22,0.15320684015750885,0.15320684015750885
23,0.19277483224868774,0.19277483224868774
24,0.22155267000198364,0.22155267000198364
25,0.23237058520317078,0.23237058520317078
26,0.2245754599571228,0.2245754599571228
27,0.2015310823917389,0.2015310823917389
28,0.16980412602424622,0.16980412602424622
29,0.13786646723747253,0.13786646723747253
30,0.11452329158782959,0.11452329158782959
31,0.10600224137306213,0.10600224137306213
32,0.11219574511051178,0.11219574511051178
33,0.12499449402093887,0.12499449402093887
34,0.13273073732852936,0.13273073732852936
35,0.1293950229883194,0.1293950229883194
36,0.11527444422245026,0.11527444422245026
37,0.09718354046344757,0.09718354046344757
38,0.08308425545692444,0.08308425545692444
39,0.07659432291984558,0.07659432291984558
40,0.07689151912927628,0.07689151912927628
41,0.08083835244178772,0.08083835244178772
42,0.08510704338550568,0.08510704338550568
43,0.08738231658935547,0.08738231658935547
44,0.08674547076225281,0.08674547076225281
45,0.08356443047523499,0.08356443047523499
46,0.07913047075271606,0.07913047075271606
47,0.07496583461761475,0.07496583461761475
48,0.07245597243309021,0.07245597243309021
49,0.07218384742736816,0.07218384742736816
50,0.07373654842376709,0.07373654842376709
51,0.07587404549121857,0.07587404549121857
52,0.07715323567390442,0.07715323567390442
53,0.07672672718763351,0.07672672718763351
54,0.07470987737178802,0.07470987737178802
55,0.07201624661684036,0.07201624661684036
56,0.0697065070271492,0.0697065070271492
57,0.06838518381118774,0.06838518381118774
58,0.06809957325458527,0.06809957325458527
59,0.06844913959503174,0.06844913959503174
60,0.06886401772499084,0.06886401772499084
61,0.06887225061655045,0.06887225061655045
62,0.06829485297203064,0.06829485297203064
63,0.06725293397903442,0.06725293397903442
64,0.06606452167034149,0.06606452167034149
65,0.06509378552436829,0.06509378552436829
66,0.06456716358661652,0.06456716358661652
67,0.06448692083358765,0.06448692083358765
68,0.06465913355350494,0.06465913355350494
69,0.06480607390403748,0.06480607390403748
70,0.0647144466638565,0.0647144466638565
71,0.06433484703302383,0.06433484703302383
72,0.06377854943275452,0.06377854943275452
73,0.06322761625051498,0.06322761625051498
74,0.06282314658164978,0.06282314658164978
75,0.06260357052087784,0.06260357052087784
76,0.06250523775815964,0.06250523775815964
77,0.06241583824157715,0.06241583824157715
78,0.06223946809768677,0.06223946809768677
79,0.06193908676505089,0.06193908676505089
80,0.06154479831457138,0.06154479831457138
81,0.06113053858280182,0.06113053858280182
82,0.060763075947761536,0.060763075947761536
83,0.06048641726374626,0.06048641726374626
84,0.060289300978183746,0.060289300978183746
85,0.06012686714529991,0.06012686714529991
86,0.059947140514850616,0.059947140514850616
87,0.059718795120716095,0.059718795120716095
88,0.059446804225444794,0.059446804225444794
89,0.059154510498046875,0.059154510498046875
90,0.0588817223906517,0.0588817223906517
91,0.0586455762386322,0.0586455762386322
92,0.058443211019039154,0.058443211019039154
93,0.05825535207986832,0.05825535207986832
94,0.05806494131684303,0.05806494131684303
95,0.057850152254104614,0.057850152254104614
96,0.05761192739009857,0.05761192739009857
97,0.05736465007066727,0.05736465007066727
98,0.057118721306324005,0.057118721306324005
99,0.05688737705349922,0.05688737705349922
100,0.056670863181352615,0.056670863181352615
101,0.056462362408638,0.056462362408638
102,0.05625206232070923,0.05625206232070923
103,0.056032925844192505,0.056032925844192505
104,0.055804505944252014,0.055804505944252014
105,0.05557209253311157,0.05557209253311157
106,0.05534251779317856,0.05534251779317856
107,0.05511949583888054,0.05511949583888054
108,0.054903313517570496,0.054903313517570496
109,0.05469045042991638,0.05469045042991638
110,0.054476119577884674,0.054476119577884674
111,0.054259058088064194,0.054259058088064194
112,0.05403673276305199,0.05403673276305199
113,0.053810860961675644,0.053810860961675644
114,0.05358815938234329,0.05358815938234329
115,0.053361959755420685,0.053361959755420685
116,0.05314040184020996,0.05314040184020996
117,0.05291799455881119,0.05291799455881119
118,0.052692633122205734,0.052692633122205734
119,0.052462734282016754,0.052462734282016754
120,0.052230022847652435,0.052230022847652435
121,0.05199374258518219,0.05199374258518219
122,0.05175583437085152,0.05175583437085152
123,0.051515378057956696,0.051515378057956696
124,0.05127091705799103,0.05127091705799103
125,0.05102118104696274,0.05102118104696274
126,0.05076519772410393,0.05076519772410393
127,0.05050477758049965,0.05050477758049965
128,0.050229981541633606,0.050229981541633606
129,0.049948811531066895,0.049948811531066895
130,0.049656372517347336,0.049656372517347336
131,0.0493524894118309,0.0493524894118309
132,0.04903373867273331,0.04903373867273331
133,0.048699188977479935,0.048699188977479935
134,0.04834510013461113,0.04834510013461113
135,0.047970131039619446,0.047970131039619446
136,0.04757063463330269,0.04757063463330269
137,0.04715031385421753,0.04715031385421753
138,0.04669348523020744,0.04669348523020744
139,0.04621114581823349,0.04621114581823349
140,0.04569116607308388,0.04569116607308388
141,0.04512854665517807,0.04512854665517807
142,0.0445210263133049,0.0445210263133049
143,0.04386596754193306,0.04386596754193306
144,0.043159667402505875,0.043159667402505875
145,0.042404692620038986,0.042404692620038986
146,0.04159684106707573,0.04159684106707573
147,0.04066356271505356,0.04066356271505356
148,0.039773039519786835,0.039773039519786835
149,0.038718461990356445,0.038718461990356445
150,0.03755421191453934,0.03755421191453934
151,0.036453112959861755,0.036453112959861755
152,0.035232871770858765,0.035232871770858765
153,0.03387451171875,0.03387451171875
154,0.03233529254794121,0.03233529254794121
155,0.03038603812456131,0.03038603812456131
156,0.028719330206513405,0.028719330206513405
157,0.02735574170947075,0.02735574170947075
158,0.02590911090373993,0.02590911090373993
159,0.02372390404343605,0.02372390404343605
160,0.02216949686408043,0.02216949686408043
161,0.021007761359214783,0.021007761359214783
162,0.019573617726564407,0.019573617726564407
163,0.018345898017287254,0.018345898017287254
164,0.018094750121235847,0.018094750121235847
165,0.016867835074663162,0.016867835074663162
166,0.015411063097417355,0.015411063097417355
167,0.015314541757106781,0.015314541757106781
168,0.016062665730714798,0.016062665730714798
169,0.016215980052947998,0.016215980052947998
170,0.014268012717366219,0.014268012717366219
171,0.015150884166359901,0.015150884166359901
172,0.01579907536506653,0.01579907536506653
173,0.014119653031229973,0.014119653031229973
174,0.015234805643558502,0.015234805643558502
175,0.014990848489105701,0.014990848489105701
176,0.014315720647573471,0.014315720647573471
177,0.015345955267548561,0.015345955267548561
178,0.014236213639378548,0.014236213639378548
179,0.014693520963191986,0.014693520963191986
180,0.014553233049809933,0.014553233049809933
181,0.014272067695856094,0.014272067695856094
182,0.014622434973716736,0.014622434973716736
183,0.014054443687200546,0.014054443687200546
184,0.014522161334753036,0.014522161334753036
185,0.013992034830152988,0.013992034830152988
186,0.01430330891162157,0.01430330891162157
187,0.013978165574371815,0.013978165574371815
188,0.014127066358923912,0.014127066358923912
189,0.013949869200587273,0.013949869200587273
190,0.013971606269478798,0.013971606269478798
191,0.013883927837014198,0.013883927837014198
192,0.013877525925636292,0.013877525925636292
193,0.013847311958670616,0.013847311958670616
194,0.013814852572977543,0.013814852572977543
195,0.013789218850433826,0.013789218850433826
196,0.0137705123052001,0.0137705123052001
197,0.013757036998867989,0.013757036998867989
198,0.013734572567045689,0.013734572567045689
199,0.013716871850192547,0.013716871850192547
200,0.013699614442884922,0.013699614442884922
1,3.3043642044067383,3.3043642044067383
2,3.3043642044067383,3.3043642044067383
3,3.3043642044067383,3.3043642044067383
4,3.3043642044067383,3.3043642044067383
5,3.3043642044067383,3.3043642044067383
6,3.3043642044067383,3.3043642044067383
7,3.3043642044067383,3.3043642044067383
8,3.3043642044067383,3.3043642044067383
9,3.3043642044067383,3.3043642044067383
10,3.3043642044067383,3.3043642044067383
11,3.3043642044067383,3.3043642044067383
12,3.3043642044067383,3.3043642044067383
13,3.3043642044067383,3.3043642044067383
14,3.3043642044067383,3.3043642044067383
15,3.3043642044067383,3.3043642044067383
16,3.3043642044067383,3.3043642044067383
1,3.253260374069214,3.253260374069214
2,3.169283151626587,3.169283151626587
3,3.0915777683258057,3.0915777683258057
4,3.00545072555542,3.00545072555542
5,2.916646957397461,2.916646957397461
6,2.816488265991211,2.816488265991211
7,2.7024545669555664,2.7024545669555664
8,2.5713469982147217,2.5713469982147217
9,2.419220209121704,2.419220209121704
10,2.240610361099243,2.240610361099243
11,2.0254671573638916,2.0254671573638916
12,1.7807049751281738,1.7807049751281738
13,1.5174851417541504,1.5174851417541504
14,1.270661473274231,1.270661473274231
15,1.132549524307251,1.132549524307251
16,1.237843632698059,1.237843632698059
17,1.3453917503356934,1.3453917503356934
18,1.2213544845581055,1.2213544845581055
19,1.0247843265533447,1.0247843265533447
20,0.884575366973877,0.884575366973877
21,0.8191584348678589,0.8191584348678589
22,0.798848032951355,0.798848032951355
23,0.7860791683197021,0.7860791683197021
24,0.7624781131744385,0.7624781131744385
25,0.7219314575195312,0.7219314575195312
26,0.6650547385215759,0.6650547385215759
27,0.5961223840713501,0.5961223840713501
28,0.525634229183197,0.525634229183197
29,0.46890124678611755,0.46890124678611755
30,0.44370564818382263,0.44370564818382263
31,0.4455606937408447,0.4455606937408447
32,0.44491684436798096,0.44491684436798096
33,0.4155484735965729,0.4155484735965729
34,0.36567553877830505,0.36567553877830505
35,0.32006436586380005,0.32006436586380005
36,0.2932833731174469,0.2932833731174469
37,0.28186315298080444,0.28186315298080444
38,0.275380402803421,0.275380402803421
39,0.264015257358551,0.264015257358551
40,0.24469450116157532,0.24469450116157532
41,0.21929052472114563,0.21929052472114563
42,0.19398754835128784,0.19398754835128784
43,0.17521652579307556,0.17521652579307556
44,0.16615968942642212,0.16615968942642212
45,0.16328877210617065,0.16328877210617065
46,0.15800385177135468,0.15800385177135468
47,0.14679911732673645,0.14679911732673645
48,0.13247357308864594,0.13247357308864594
49,0.12135407328605652,0.12135407328605652
50,0.11620312184095383,0.11620312184095383
51,0.11462362110614777,0.11462362110614777
52,0.11268430948257446,0.11268430948257446
53,0.10835544019937515,0.10835544019937515
54,0.10265418887138367,0.10265418887138367
55,0.09860678762197495,0.09860678762197495
56,0.09824356436729431,0.09824356436729431
57,0.10103670507669449,0.10103670507669449
58,0.1033937931060791,0.1033937931060791
59,0.10267680883407593,0.10267680883407593
60,0.10001133382320404,0.10001133382320404
61,0.09789112955331802,0.09789112955331802
62,0.0971449613571167,0.0971449613571167
63,0.09682496637105942,0.09682496637105942
64,0.09567531943321228,0.09567531943321228
65,0.093569815158844,0.093569815158844
66,0.09111171960830688,0.09111171960830688
67,0.08921973407268524,0.08921973407268524
68,0.08811107277870178,0.08811107277870178
69,0.08693260699510574,0.08693260699510574
70,0.08536176383495331,0.08536176383495331
71,0.08374933898448944,0.08374933898448944
72,0.08260492980480194,0.08260492980480194
73,0.08193337172269821,0.08193337172269821
74,0.08127881586551666,0.08127881586551666
75,0.08032047003507614,0.08032047003507614
76,0.07913820445537567,0.07913820445537567
77,0.07803978025913239,0.07803978025913239
78,0.07721871882677078,0.07721871882677078
79,0.07667982578277588,0.07667982578277588
80,0.0761633962392807,0.0761633962392807
81,0.07541950047016144,0.07541950047016144
82,0.07447829842567444,0.07447829842567444
83,0.07355150580406189,0.07355150580406189
84,0.0727604553103447,0.0727604553103447
85,0.07203160971403122,0.07203160971403122
86,0.07123249024152756,0.07123249024152756
